pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,HUMRAT_TEUNA,SUG_TEUNA,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y
2024078991,1,1,1,5000,1555,1269,,17730555,,,,,20,2024,9,73,4,1,2,3,4,1,0,1,1,2,5,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179310,663405
2024079013,1,2,2,3616,130,,6,,,,,,43,2024,8,74,4,1,3,3,1,0,2,1,1,2,3,1,1,1,9,9,9,3,3,2,7,77,777,0,16,3,228095,631509
2024079015,1,1,1,5000,1611,2412,,14360714,,,,,20,2024,2,89,4,5,1,3,2,3,0,1,1,3,4,3,1,2,9,9,9,0,0,9,5,51,511,0,13,1,177846,661839
2024079022,1,1,1,7900,360,1417,,99970698,,,,,51,2024,2,54,4,1,4,3,3,0,3,3,1,4,3,1,1,1,9,9,9,0,0,9,4,42,422,0,13,1,186968,664916
2024079033,1,2,4,0,,,,,446,0,144,,41,2024,10,88,4,5,5,3,2,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,7,77,777,99,99,1,203816,658174
2024079056,1,1,1,8600,205,701,,9570115,,,,,20,2024,11,67,4,5,3,2,3,3,0,1,1,0,5,6,1,1,9,9,9,0,0,9,5,51,512,0,14,1,182289,665893
2024079064,1,1,2,494,,,9999,,,,,,11,2024,8,60,4,1,3,3,1,3,0,1,1,2,3,1,1,1,9,9,9,3,3,9,3,31,311,99,27,2,205096,733253
2024079076,1,1,1,7900,221,226,,99970141,,,,,51,2024,9,45,4,1,4,2,1,0,4,1,1,5,3,1,1,1,9,9,9,3,4,1,4,42,422,0,13,1,189536,665923
2024079081,1,1,2,1161,,,9999,,,,,,34,2024,10,57,4,1,2,2,1,9,0,0,0,0,5,11,9,9,9,9,9,9,0,9,6,62,623,0,25,2,176674,588820
2024079099,1,1,4,0,,,,,85,0,178,,12,2024,4,55,3,1,4,3,2,0,3,4,1,5,3,1,1,1,9,9,9,0,0,9,2,24,242,99,99,1,225189,758147
2024079105,1,1,1,3000,4452,5503,,92870656,,,,,61,2024,8,75,4,1,7,2,1,0,2,1,1,3,3,1,1,1,9,9,1,8,0,9,1,11,111,0,12,1,220318,634132
2024079106,1,1,1,469,135,,,,,,,,52,2024,11,57,4,1,6,2,8,0,3,1,1,3,3,1,1,1,8,9,9,0,0,9,4,44,441,99,17,3,183147,641106
2024079108,1,1,1,240,128,160,,20001,,,,,14,2024,10,74,4,5,4,2,1,0,4,1,1,2,3,3,1,1,9,9,9,3,3,9,2,23,235,0,16,1,210267,729174
2024079121,1,1,3,0,,,,,65,0,608,12238,14,2024,4,64,3,1,6,3,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,2,22,222,99,99,1,239530,733038
2024079146,1,1,2,8700,204,,9999,,,,,,51,2024,10,5,1,5,5,2,8,9,0,0,0,0,5,6,9,9,1,9,9,0,0,9,4,42,421,0,15,3,187490,677722
2024079179,1,1,2,6100,818,,70,,,,,,20,2024,11,65,4,1,3,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,51,512,0,13,3,184498,664783
2024079204,1,1,2,5000,461,,148,,,,,,20,2024,2,63,4,1,4,3,1,1,0,1,1,2,3,1,1,1,9,9,9,3,3,9,5,51,511,0,13,1,178374,665684
2024079225,1,1,2,1326,,,9999,,,,,,11,2024,9,63,4,1,4,2,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,3,32,323,99,27,2,210076,715130
2024079235,1,1,3,0,,,,,554,5503,34,2141,51,2024,12,7,4,5,6,3,2,0,2,3,1,2,3,3,1,1,9,9,9,0,0,9,4,42,421,99,99,1,192251,678461
2024079244,1,1,1,3000,1839,1864,,26490545,,,,,61,2024,9,74,4,1,2,3,2,0,3,1,1,3,3,1,1,1,9,9,9,0,0,9,1,11,111,0,12,1,220331,628105
2024079248,1,1,1,3000,1767,1753,,12380514,,,,,61,2024,10,43,3,1,1,3,1,2,0,1,0,3,3,1,1,1,9,9,9,3,3,2,1,11,111,0,12,1,221235,630037
2024079262,1,1,3,0,,,,,553,5531,98,3551,51,2024,12,31,4,1,3,2,2,2,0,4,1,4,3,1,2,2,9,9,9,0,0,9,4,41,411,99,99,1,193405,685288
2024079269,1,1,2,7000,534,,9999,,,,,,52,2024,4,64,4,1,2,2,1,3,0,1,1,3,3,1,1,1,9,9,9,3,3,9,4,43,432,0,15,3,188562,649983
2024079277,1,1,3,0,,,,,4,67,1774,381,12,2024,8,22,4,5,2,2,2,0,2,5,1,3,3,6,1,1,9,9,9,0,0,9,3,32,321,99,99,1,195290,722027
2024079278,1,1,2,2660,184,,56,,,,,,52,2024,1,47,4,1,5,2,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,44,441,0,15,1,176039,642812
2024079311,1,1,1,2630,112,178,,7700001,,,,,38,2024,4,73,4,1,5,3,1,0,5,1,1,4,3,1,1,1,9,9,9,3,3,1,6,61,612,0,15,1,178627,612631
2024079320,1,1,1,3000,4560,4535,,92871503,,,,,61,2024,10,71,2,1,4,3,1,3,0,1,1,3,3,1,1,1,9,9,9,3,3,1,1,11,111,0,12,1,218345,626133
2024079328,1,1,2,8300,5101,,9999,,,,,,52,2024,12,62,4,1,3,2,8,0,2,1,1,3,3,1,1,1,6,1,9,0,0,9,4,44,442,0,13,3,182365,655140
2024079359,1,1,1,7900,424,306,,9830062,,,,,51,2024,12,58,4,1,1,3,2,0,2,3,1,3,3,1,1,1,9,9,9,0,0,9,4,42,422,0,13,1,190800,666123
2024079362,1,1,1,5000,2371,2309,,14590825,,,,,20,2024,6,82,4,5,6,3,3,3,0,1,1,0,3,10,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178749,661890
2024079371,1,1,4,0,,,,,784,0,148,,12,2024,1,69,4,5,6,3,5,2,0,5,0,3,5,6,2,2,9,9,9,0,0,9,2,24,241,99,99,1,225112,750037
2024079406,1,1,2,6700,322,,2,,,,,,12,2024,9,83,4,5,7,2,1,0,2,1,1,4,3,3,1,1,9,9,9,1,2,1,2,22,221,0,16,1,249282,744311
2024079420,1,1,4,0,,,,,35,0,86,,38,2024,8,81,4,5,2,3,2,0,2,5,1,3,3,3,1,1,9,9,9,0,0,9,6,61,611,99,99,1,170577,617323
2024079422,1,1,4,0,,,,,754,0,551,,14,2024,9,63,4,1,4,2,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,2,23,237,99,99,1,229651,736249
2024079428,1,1,2,5000,814,,9999,,,,,,20,2024,11,96,4,5,2,2,2,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,5,51,511,0,13,3,180240,666795
2024079447,1,1,3,0,,,,,25,0,1711,4141,34,2024,7,31,4,1,3,3,2,0,3,5,1,3,4,1,1,1,9,9,9,0,0,9,6,62,623,99,99,1,185269,570049
2024079451,1,1,2,3000,,,9999,,,,,,61,2024,4,79,4,5,2,2,3,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,1,11,111,0,12,2,220976,632344
2024079487,1,1,4,0,,,,,44,0,291,,52,2024,7,57,4,1,3,3,2,0,3,4,1,3,3,1,1,1,9,9,9,0,0,9,4,44,442,99,99,1,185814,652351
2024079488,1,1,2,7400,408,,9999,,,,,,51,2024,3,54,4,1,6,2,1,3,0,1,1,3,3,11,1,1,9,9,9,8,0,9,4,41,411,0,13,3,187057,692875
2024079495,1,1,1,5000,1555,1269,,17730555,,,,,20,2024,3,96,1,5,1,3,17,0,2,2,1,3,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179310,663405
2024079502,1,1,2,6600,516,,9999,,,,,,20,2024,12,35,4,1,4,2,1,9,0,0,0,0,5,11,9,9,9,9,9,3,3,9,5,51,513,0,14,3,178384,659181
2024079506,1,1,1,5000,2215,2233,,13550813,,,,,20,2024,3,71,4,1,3,3,2,0,1,0,1,1,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178509,662748
2024079525,1,2,4,0,,,,,375,0,192,,43,2024,8,69,4,1,3,3,5,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,7,77,777,99,99,1,211688,624266
2024079527,1,1,2,8300,446,,9999,,,,,,52,2024,9,61,4,1,1,3,1,3,0,1,1,3,3,1,1,1,9,9,9,3,2,2,4,44,442,0,13,3,177646,655224
2024079532,1,1,1,6900,523,105,,8800002,,,,,51,2024,4,77,4,5,4,3,5,0,2,1,1,3,3,6,1,1,9,9,9,0,0,9,4,42,421,0,14,1,193019,675344
2024079535,1,1,2,529,,,9999,,,,,,12,2024,7,32,4,1,1,2,4,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,24,241,99,27,2,217653,747992
2024079544,1,1,1,8700,103,375,,9550002,,,,,51,2024,1,66,4,1,2,3,2,0,4,1,1,2,3,1,1,1,9,9,9,0,0,9,4,42,421,0,15,1,187097,676713
2024079552,1,1,2,1061,106,,23,,,,,,14,2024,1,67,4,1,2,2,5,3,0,1,1,1,3,11,9,2,9,9,9,0,0,9,2,23,237,0,16,1,230475,734880
2024079565,1,1,1,6600,117,204,,180012,,,,,20,2024,12,29,4,1,1,3,1,3,0,1,1,2,3,1,1,1,9,9,9,3,3,2,5,51,513,0,14,1,181331,658543
2024079579,1,1,1,70,165,232,,7930011,,,,,38,2024,2,24,4,5,1,3,1,0,3,1,1,4,3,3,1,1,9,9,9,3,3,1,6,61,613,0,13,1,167049,633557
2024079580,1,1,2,6200,401,,9999,,,,,,20,2024,12,90,4,5,7,2,5,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,5,51,513,0,14,3,176952,658741
2024079583,1,1,1,6600,994,875,,11100290,,,,,20,2024,5,8,4,5,7,2,2,1,0,1,1,5,3,3,1,1,9,9,9,0,0,9,5,51,513,0,14,1,179164,657305
2024079613,1,1,2,9000,834,,7,,,,,,34,2024,7,61,4,1,4,2,1,3,0,1,1,2,3,1,1,1,9,9,9,3,2,2,6,62,623,0,13,1,180746,572573
2024079626,1,1,3,0,,,,,431,0,349,10993,52,2024,5,57,4,1,5,2,5,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,43,431,99,99,1,199859,644603
2024079629,1,1,2,4000,1385,,5,,,,,,11,2024,1,91,4,5,4,2,11,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,3,31,311,0,13,1,200700,743427
2024079645,1,1,2,6700,,,9999,,,,,,12,2024,9,53,4,1,5,2,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,22,221,0,16,2,249372,743703
2024079669,1,1,1,2600,177,168,,70005,,,,,33,2024,12,43,4,1,1,3,2,1,0,1,1,2,3,1,1,1,9,9,9,0,0,9,6,62,625,0,15,1,193713,385583
2024079678,1,1,1,7100,1214,1224,,10800476,,,,,38,2024,11,37,4,1,2,3,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,6,61,614,0,14,1,161382,622104
2024079680,1,1,2,6700,223,,9999,,,,,,12,2024,6,94,4,5,3,3,3,1,0,1,1,3,3,3,1,1,9,9,9,0,0,9,2,22,221,0,16,3,250909,743517
2024079697,1,1,2,7400,1070,,11,,,,,,51,2024,4,47,4,1,5,2,1,3,0,1,1,3,3,1,1,1,9,9,9,3,3,2,4,41,411,0,13,1,185824,686519
2024079702,1,1,1,6200,534,546,,12050001,,,,,20,2024,11,52,4,1,2,3,1,3,0,1,1,3,3,1,1,1,9,9,9,3,3,1,5,51,513,0,14,1,177182,657976
2024079705,1,1,2,7900,603,,52,,,,,,51,2024,3,11,4,5,7,3,3,3,0,1,1,2,3,4,1,1,9,9,9,0,0,9,4,42,422,0,13,1,190556,664268
2024079736,1,1,2,7400,532,,9999,,,,,,51,2024,7,1,4,5,6,2,3,0,3,1,1,2,3,3,1,1,9,9,9,0,0,9,4,41,411,0,13,3,186608,691858
2024079766,1,1,1,6500,296,299,,9510004,,,,,12,2024,1,56,4,1,2,3,2,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,0,14,1,192162,706082
2024079787,1,1,1,8700,386,310,,9520005,,,,,51,2024,5,36,4,1,3,1,1,3,0,1,1,2,3,1,1,1,9,9,9,3,3,1,4,42,421,0,15,1,188027,676825
2024079815,1,1,4,0,,,,,227,0,0,,34,2024,2,57,4,1,7,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,6,62,626,99,99,3,212440,534954
2024079822,1,2,4,0,,,,,1,0,773,,43,2024,10,60,4,1,6,3,2,0,3,1,1,0,3,1,1,1,9,9,9,0,0,9,7,77,777,99,99,1,230837,634614
2024079853,1,1,3,0,,,,,444,531,269,4220,51,2024,12,47,4,1,3,3,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,42,421,99,99,1,195216,672804
2024079863,1,1,4,0,,,,,90,0,1793,,34,2024,9,95,4,5,7,1,5,2,0,3,1,3,3,5,1,1,6,2,9,0,0,9,6,62,624,99,99,1,228976,541680
2024079877,1,1,1,5000,1611,2309,,14290714,,,,,20,2024,12,66,4,1,7,3,2,1,0,1,1,4,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,177994,662253
2024079878,1,1,4,0,,,,,75,0,270,,14,2024,8,81,4,5,5,2,5,2,0,4,1,4,3,3,5,1,9,9,9,0,0,9,2,23,234,99,99,1,220186,733837
2024079900,1,1,2,5000,2572,,9999,,,,,,20,2024,11,93,4,5,4,2,2,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,5,51,511,0,13,3,180690,664807
2024079901,1,1,1,70,213,597,,10150345,,,,,38,2024,3,60,4,1,4,3,2,0,3,1,1,2,3,1,1,1,9,9,9,0,0,9,6,61,613,0,13,1,167813,635340
2024079906,1,1,1,6500,1005,780,,9380009,,,,,12,2024,4,53,4,1,2,3,1,0,3,1,1,2,3,1,1,1,9,9,9,2,4,1,3,32,324,0,14,1,193390,704332
2024079933,1,1,1,4000,195,210,,210131,,,,,12,2024,4,13,4,5,5,3,1,3,0,1,1,0,3,3,1,1,9,9,9,1,1,2,3,31,311,0,13,1,206851,746234
2024079940,1,1,1,5000,2309,2371,,14590825,,,,,20,2024,8,4,4,5,5,1,8,3,0,1,1,1,3,3,1,1,6,9,9,0,0,9,5,51,511,0,13,1,178749,661890
2024079944,1,1,3,0,,,,,75,70,431,1203,12,2024,9,30,4,1,7,3,2,0,5,2,0,4,3,1,1,1,9,9,9,0,0,9,3,31,311,99,99,1,206994,739830
2024079955,1,1,1,7700,338,355,,8230004,,,,,14,2024,10,31,4,1,5,3,1,0,3,1,1,2,3,1,1,1,9,9,9,3,3,1,2,23,234,0,15,1,226799,723311
2024079992,1,1,1,4000,110,129,,300112,,,,,12,2024,2,16,4,5,6,3,8,3,0,1,0,2,3,3,1,1,6,2,9,0,0,9,3,31,311,0,13,1,206124,748043
2024080039,1,1,4,0,,,,,7626,,14,,14,2024,10,85,4,5,3,2,2,3,0,4,1,2,3,3,1,1,9,9,9,0,0,9,2,23,237,99,99,1,220167,735246
2024080057,1,1,2,8300,769,,3,,,,,,52,2024,9,75,4,5,1,3,1,1,0,1,1,1,3,3,1,1,9,9,9,9,0,9,4,44,442,0,13,1,183404,652935
2024080058,1,1,4,0,,,,,20,0,171,,20,2024,3,51,1,1,1,2,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,51,511,99,99,1,181054,665355
2024080070,1,1,2,6900,491,,9999,,,,,,51,2024,7,78,4,1,4,3,8,3,0,1,1,2,3,11,1,1,1,5,9,0,0,9,4,42,421,0,14,3,193234,676985
2024080087,1,1,1,8500,414,427,,80006,,,,,52,2024,2,66,4,1,1,2,2,0,3,1,1,5,3,1,1,1,9,9,9,0,0,9,4,43,432,0,15,1,186359,649011
2024080095,1,1,1,9100,223,458,,14910001,,,,,12,2024,1,31,4,1,6,3,2,0,3,2,1,5,4,1,1,1,9,9,9,0,0,9,2,24,245,0,15,1,209277,766003
2024080113,1,1,4,0,,,,,4,0,1099,,20,2024,10,18,4,5,7,1,3,1,0,5,1,5,3,3,1,1,9,9,9,0,0,9,5,51,513,99,99,1,182962,657962
2024080129,1,1,2,9700,238,,9999,,,,,,51,2024,8,53,4,1,1,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,42,421,0,15,3,190065,671551
2024080144,1,1,3,0,,,,,71,716,281,1273,14,2024,2,85,4,5,1,3,2,0,3,5,1,3,3,3,2,2,9,9,9,0,0,9,2,23,232,99,99,1,236211,717865
2024080186,1,1,1,7400,1104,661,,10590359,,,,,51,2024,9,38,4,1,2,3,1,0,3,1,1,2,3,1,1,1,9,9,9,3,3,1,4,41,411,0,13,1,185940,688280
2024080192,1,1,1,7100,6011,377,,10800046,,,,,38,2024,3,55,4,1,2,3,2,0,4,1,1,2,3,1,1,1,9,9,9,0,0,9,6,61,614,0,14,1,159342,620312
2024080198,1,1,1,6600,415,401,,8520031,,,,,20,2024,2,88,4,5,7,3,4,1,0,1,1,3,3,3,9,1,9,9,9,0,0,9,5,51,513,0,14,1,179261,658897
2024080204,1,1,4,0,,,,,85,0,234,,12,2024,7,70,4,1,7,2,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,24,242,99,99,1,230429,759267
2024080206,1,1,4,0,,,,,854,0,176,,12,2024,2,55,4,1,5,3,11,2,0,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99,99,1,226412,766033
2024080213,1,1,4,0,,,,,444,0,273,,51,2024,10,90,4,5,5,2,10,0,3,2,1,2,3,3,1,1,9,9,9,0,0,9,4,42,421,99,99,1,195247,673167
2024080218,1,1,4,0,,,,,1,0,385,,61,2024,5,49,4,1,1,2,15,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,1,11,111,99,99,1,202394,635826
2024080242,1,1,2,4000,748,,9999,,,,,,11,2024,7,31,4,1,3,3,1,0,3,1,1,0,3,1,1,1,9,9,9,3,3,2,3,31,311,0,13,3,196460,747321
2024080261,1,1,4,0,,,,,8925,0,10,,12,2024,3,73,4,5,6,3,5,3,0,4,1,3,3,3,1,1,9,9,9,0,0,9,2,24,244,99,99,1,227547,772269
2024080262,1,1,4,0,,,,,7515,0,11,,12,2024,5,62,4,1,7,2,5,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,3,31,311,99,99,1,213700,737494
2024080280,1,1,1,5000,2309,2392,,14750824,,,,,20,2024,1,76,4,5,1,3,2,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179282,661680
2024080287,1,1,2,8300,307,,67,,,,,,52,2024,5,46,4,1,4,3,7,0,2,1,1,4,3,1,1,1,9,9,9,0,0,9,4,44,442,0,13,1,181484,652670
2024080298,1,1,2,5000,2309,,69,,,,,,20,2024,1,42,4,1,2,3,3,1,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178547,662037
2024080312,1,1,4,0,,,,,669,0,47,,14,2024,8,61,4,1,2,3,2,3,0,4,1,4,3,1,1,1,9,9,9,0,0,9,2,23,231,99,99,1,242291,712817
2024080314,1,1,4,0,,,,,44,0,378,,20,2024,3,2,2,5,5,2,3,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,5,51,513,99,99,1,180994,659543
2024080320,1,1,1,2400,104,239,,8140025,,,,,20,2024,1,49,4,1,3,3,1,1,0,1,1,2,3,1,1,1,9,9,9,4,4,9,5,51,512,0,16,1,186885,659247
2024080327,1,1,4,0,,,,,,,,,12,2024,2,67,4,1,4,3,1,3,0,1,1,2,3,11,1,4,9,9,9,1,2,1,9,99,999,99,99,9,,
2024080329,1,1,1,4000,195,210,,210131,,,,,12,2024,12,92,4,5,3,3,2,0,3,2,1,4,3,3,1,1,9,9,9,0,0,9,3,31,311,0,13,1,206851,746234
2024080340,1,1,1,6600,725,531,,8000042,,,,,20,2024,9,49,4,1,1,3,1,1,0,1,1,2,3,1,1,1,9,9,9,3,3,1,5,51,513,0,14,1,178094,658993
2024080342,1,1,1,70,501,504,,8450001,,,,,61,2024,9,37,4,1,2,2,1,2,0,1,0,3,3,1,1,1,9,9,9,3,3,1,6,61,613,0,13,1,168122,635467
2024080344,1,1,4,0,,,,,650,0,17,,12,2024,6,66,4,1,6,3,2,1,0,4,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,99,99,1,197127,707732
2024080359,1,1,4,0,,,,,20,0,178,,51,2024,10,30,2,1,6,3,9,0,3,6,1,2,3,1,1,1,9,9,9,0,0,9,5,51,511,99,99,1,181216,666030
2024080365,1,1,2,3000,4223,,9999,,,,,,61,2024,5,57,4,1,5,2,1,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,1,11,111,0,12,2,222821,629054
2024080400,1,1,4,0,,,,,386,0,45,,61,2024,1,34,4,1,2,2,5,2,0,4,0,0,5,11,9,2,9,9,9,0,0,9,1,11,111,99,99,1,207457,627517
2024080404,1,1,1,3000,1731,1737,,12670532,,,,,61,2024,11,55,4,1,4,2,6,1,0,1,1,3,3,1,9,2,9,9,9,0,0,9,1,11,111,0,12,1,221376,629226
2024080413,1,1,1,2600,116,121,,7390002,,,,,33,2024,1,31,4,1,3,3,1,3,0,1,1,3,3,1,1,1,9,9,9,3,3,1,6,62,625,0,15,1,194886,386130
2024080419,1,1,1,2640,417,260,,28420080,,,,,51,2024,6,87,4,5,3,3,2,0,4,2,1,3,3,3,1,1,9,9,9,0,0,9,4,42,422,0,15,1,197025,667817
2024080434,1,1,1,2600,109,441,,8780337,,,,,33,2024,4,80,4,5,6,3,2,1,0,1,1,2,3,3,1,1,9,9,9,0,0,9,6,62,625,0,15,1,194393,384871
2024080451,1,1,1,70,280,278,,9010011,,,,,38,2024,3,60,4,1,3,3,2,3,0,1,1,3,4,1,1,1,9,9,9,0,0,9,6,61,613,0,13,1,166697,633600
2024080453,1,1,1,5000,1555,1107,,11890612,,,,,20,2024,4,25,4,5,6,2,2,1,0,1,1,4,3,6,1,1,2,1,9,0,0,9,5,51,511,0,13,1,180108,664077
2024080454,1,1,2,5000,1040,,56,,,,,,20,2024,8,55,4,1,2,2,4,3,0,1,1,1,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179505,665132
2024080456,1,1,3,0,,,,,7111,0,13,2687,12,2024,7,84,4,5,5,3,2,0,5,1,1,2,3,5,1,1,9,9,9,0,0,9,3,32,322,99,99,1,198597,734223
2024080470,1,1,4,0,,,,,6513,0,46,,12,2024,2,64,4,1,6,3,2,3,0,4,1,3,4,1,2,2,9,9,9,0,0,9,3,32,323,99,99,1,210183,710250
2024080477,1,1,1,9700,109,195,,22430012,,,,,51,2024,5,75,1,1,3,2,1,0,1,1,1,2,3,1,1,1,9,9,9,3,3,1,4,42,421,0,15,1,189915,672993
2024080491,1,1,3,0,,,,,436,4368,71,11231,61,2024,9,63,4,1,6,2,19,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,7,77,777,99,99,1,216517,637745
2024080506,1,1,1,6600,127,109,,10750011,,,,,20,2024,8,61,4,1,5,3,2,3,0,1,1,0,3,1,1,1,9,9,9,0,0,9,5,51,513,0,14,1,181380,657208
2024080508,1,1,4,0,,,,,7,0,61,,38,2024,7,68,4,1,5,1,4,0,1,5,1,2,3,1,1,1,6,9,9,0,0,9,4,44,441,99,99,1,172804,636659
2024080533,1,1,1,9000,957,918,,340062,,,,,34,2024,6,47,4,1,2,3,2,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,6,62,623,0,13,1,179327,571785
2024080534,1,1,2,8300,300,,9999,,,,,,52,2024,11,96,4,5,1,2,11,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,4,44,442,0,13,3,180331,653102
2024080558,1,1,2,8400,410,,23,,,,,,52,2024,7,29,4,1,3,3,1,1,0,1,1,2,3,1,1,1,9,9,9,3,3,2,4,44,441,0,14,1,182060,644973
2024080595,1,1,3,0,,,,,859,70,53,12166,12,2024,8,58,4,1,7,3,2,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,2,24,245,99,99,1,214205,765664
2024080606,1,1,1,5000,730,537,,52930001,,,,,20,2024,3,27,4,1,6,3,4,1,0,1,1,3,3,11,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179372,665435
2024080607,1,1,1,5000,111,126,,21020125,,,,,20,2024,10,76,4,5,5,1,1,3,0,1,1,2,3,4,1,1,9,9,9,3,4,1,5,51,511,0,13,1,181071,668928
2024080627,1,1,2,6600,725,,81,,,,,,20,2024,2,30,4,1,1,3,1,3,0,1,1,3,3,1,1,1,9,9,9,3,3,2,5,51,513,0,14,1,177656,658991
2024080633,1,1,2,3000,1172,,9999,,,,,,61,2024,1,44,4,1,4,2,3,1,0,1,1,2,3,1,1,1,9,9,9,0,0,9,1,11,111,0,12,3,219406,632577
2024080641,1,1,2,7900,1160,,9999,,,,,,51,2024,7,43,4,1,6,3,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,4,42,422,0,13,3,186474,666477
2024080648,1,1,4,0,,,,,2,0,691,,12,2024,9,76,4,5,6,2,3,0,5,7,1,3,3,6,1,1,9,9,9,0,0,9,3,32,324,99,99,1,192315,715404
2024080651,1,1,1,5000,402,180,,80152076,,,,,20,2024,7,17,4,5,4,3,2,3,0,1,1,3,3,6,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179297,667309
2024080662,1,1,2,7400,504,,25,,,,,,51,2024,2,68,4,1,7,3,1,3,0,1,1,3,5,1,1,1,9,9,9,3,9,2,4,41,411,0,13,1,186210,691729
2024080664,1,1,2,5000,2648,,9999,,,,,,20,2024,10,56,4,1,3,2,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,51,511,0,13,3,180586,662957
2024080678,1,1,2,7800,270,,9999,,,,,,12,2024,4,33,4,1,3,2,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,3,32,324,99,16,3,195483,708338
2024080689,1,1,2,4000,1085,,9999,,,,,,11,2024,3,92,4,5,6,3,3,0,5,1,1,2,3,4,1,1,9,9,9,0,0,9,3,31,311,0,13,3,200290,747230
2024080732,1,1,2,543,,,9999,,,,,,12,2024,9,5,4,5,3,2,1,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,2,24,242,99,28,2,234667,760389
2024080748,1,1,2,5000,2648,,1,,,,,,20,2024,5,69,4,1,2,3,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,51,511,0,13,1,179822,662964
2024080750,1,1,2,3000,4801,,9999,,,,,,61,2024,7,93,4,5,6,2,17,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,1,11,111,0,12,3,223593,635161
2024080793,1,1,2,9100,417,,22,,,,,,12,2024,12,67,4,5,3,3,1,3,0,1,1,2,3,6,1,1,9,9,9,3,3,1,2,24,245,0,15,1,209433,768241
2024080812,1,1,4,0,,,,,8677,0,20,,12,2024,3,23,4,5,3,2,10,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,2,21,213,99,99,1,253800,764644
2024080815,1,1,1,9000,101,811,,7870034,,,,,34,2024,9,65,4,1,3,3,1,9,0,0,0,0,5,11,9,9,9,9,9,3,4,1,6,62,623,0,13,1,180766,574452
